review_id,company_name,job_title,company_id,job_title_id,review,attrition_level
2020921,Honeywell,Honeywell Employee,12,1,"""Highly skilled and competent when working with complex systems, machines, facilities and equipment coupled with outstanding experience and expertise in maintenance and installation works on factory and facility electrical/electronic machines, devices and automated equipment. I possess strong knowledge of mechanisms and control systems with the ability to interpret electrical schematics, wiring diagram, ladder logic diagram, process diagram, blue prints, technical manuals and other engineering related documents. I have gained advance skills in Electrical & Electronics Engineering coupled with training in Electromechanics thus proficient in electrical wiring, motor control, system automation, process control, power control, inverter technology, VFDs, PLCs, electro-pneumatics/hydraulics, mechanical drives, machine design, fabrication and equipment installation. I have Exceptional ability to perform on heights, humid, hot and high volume machine production environment, with years of practical experience in Servicing and FMCG industry.""",low
2020095,Honeywell,Cognizant Engineer,12,143073,"""Worked for Honeywell since 2010, it has been a great experience.""",low
2017001,Honeywell,Senior Engineer,12,13688,"""Good Company for employees""",low
2015804,Honeywell,Principal Engineer,12,9710,"""Overall it is a company that offers a modern tech company exposure but with huge barriers of work process flow.""",low
2012531,Honeywell,Lead Project Engineer,12,14567,"""I wouldn't recommend to work here because Honeywell does not employ well.""",low
1999759,Honeywell,Project Manager,12,2,"""I've been working at Honeywell since 1995, having started my first job right out of college.  Over the years I have held jobs with increasing responsibilities that drive quality, delivery, cost, and inventory for all manufacturing and service Aerospace sites.""",low
1989535,Honeywell,Honeywell Employee,12,1,"""Nice, steady place to work.""",low
1981133,Honeywell,Honeywell Employee,12,1,"""Honeywell has great teams of amazing engineers that are leading the world in developing new aerospace technologies. Most managers that I have met and worked with are both competent and compassionate. The pay and benefits are above average for the market.  The biggest drawback of Honeywell is that at the CORPORATE level, it treats people as ""consumables"".""",low
1979419,Honeywell,Field Service Engineer,12,14827,"""Honeywell is a solid company and has a lot of available resources. I enjoyed my time with the company and would recommend to anyone who wants to work there.""",low
1979334,Honeywell,Assembler,12,15275,"""I worked for Honeywell Smart Energy manufacturing, calibrating, and testing commercial gas meters. I worked 60+ hours a week on the overnight shift. I was quickly made the lead and offered a supervisor position. The job became difficult after a year due to the high turnover of employees not liking the overnight shift and hours. Standards for employees was deteriorating as the need for workers grew. I left after the job and hours were attracting too many workers on drugs and quality and safety were dramatically affected.""",low
1979142,Honeywell,Chemical Engineer,12,12510,"""I worked at Honeywell for 2.5 years as a chemical engineer. There was always challenging and engaging work to do and I grew a lot as an engineer. It is a little old fashioned in regards to its culture. We typically worked 50 hour weeks without any overtime and the mentality was one of, ""it doesn't matter how much work you have, just get the job done.""""",low
1969701,Honeywell,Honeywell Employee,12,1,"""A decent company to work for. Bit hard to get through some of the politics if you are a honest person, otherwise a nice company to start a career.""",low
1955120,Honeywell,Project Engineer,12,40,"""I have really enjoyed working for Honeywell UOP.
The team was so helpful and cooperative all the time, and the learning opportunities are open. Management was supportive and helpful and always offered help in all ways.""",low
1955102,Honeywell,Honeywell Employee,12,1,"""Honeywell is a large company focused on hyper-growth. The culture is extremely competitive and demanding, but full of employees who are some of the most intelligent people on the planet.""",low
1951117,Honeywell,Honeywell Employee,12,1,"""Great company with excellent benefits""",low
1942226,Honeywell,Communications Specialist,12,13827,"""I've worked with Honeywell since 2019. I've enjoyed the collaborative workspace in the Atlanta office and the perks are great too! Free lunch daily and great healthcare benefits.""",low
1942079,Honeywell,Data Analyst,12,12244,"""Question is, what do you look for in the environment you see yourself fit in well?
pay, people, management, environment, perks etc. I'd all those working for honewell.""",low
1933844,Honeywell,Honeywell Employee,12,1,"""Good learning environment""",low
1931580,Honeywell,Honeywell Employee,12,1,"""Great growth opportunities and continues education""",low
1928420,Honeywell,Honeywell Employee,12,1,"""Amazing group of world class experts.  Honeywell-UOP is one of those companies who can truly say they have changed people's lives.""",low
1927564,Honeywell,Project Engineer,12,40,"""Great company, lots of interesting projects.""",low
1918521,Honeywell,Honeywell Employee,12,1,"""Honeywell Orange manufactures wax for industrial applications, the time spent was challenging but not rewarding.""",low
1915222,Honeywell,Honeywell Employee,12,1,"""I've worked for Honeywell in their Building Technology division for over 10 years. There are some great people to work with however the leadership need to invest more in their people's growth and also in their technology.""",low
1906850,Honeywell,Purchasing Leader,12,131749,"""Honeywell Buidling Solutions is a great company to work for. It is a paced environment and the projects are really exciting and interesting. One can learn from peers that are willing to share their experience.""",low
1904153,Honeywell,Honeywell Employee,12,1,"""I worked for Honeywell which is a top Fortune 500 company. I work in the Aerospace division. I work in a section that doesn’t not promote or give tools to perform everyday work such as a smart phone.  I really enjoy working here however the manpower keeps shrinking and making us less efficient.""",low
1900729,Honeywell,System Engineering Manager,12,37814,"""I am associated with Honeywell since 2012.
It is a great company to work with as it Establishes effective working relationships and empowers employees with the authority and resources to achieve X results""",low
1899378,Honeywell,Technical Product Manager,12,11432,"""I have worked in Honeywell for the last 2 years and have seen the company grew very well. Now CEO, Darius whose strategy of turning Honeywell to a software company is working is showing positive results.""",low
1898537,Honeywell,Honeywell Employee,12,1,"""Excellent work environment!""",low
1895204,Honeywell,Honeywell Employee,12,1,"""Solid company and great people.""",low
1893559,Honeywell,Honeywell Employee,12,1,"""Good company to work with""",low
1891126,Honeywell,Honeywell Employee,12,1,"""The work is challenging and fulfilling.""",low
1889710,Honeywell,Machine Operator,12,10178,"""Honeywell is an equal opportunity employer. Qualified applicants will be considered without regard to age, race, creed, color, national origin, ancestry, marital status, affectional or sexual orientation, gender identity or expression, disability, nationality, sex, religion, or veteran status.""",low
